,RWQN,BWQN
0,2.8944091796875,2.903076171875
1,2.2984619140625,2.1273193359375
2,1.4442138671875,1.876708984375
3,1.2437744140625,1.8760986328125
4,1.1773681640625,1.8759765625
5,1.129150390625,1.8751220703125
6,1.125,1.8726806640625
7,1.12353515625,1.875
8,1.1021728515625,1.873779296875
9,1.093994140625,1.8812255859375
10,1.084716796875,1.87841796875
11,1.1007080078125,1.8779296875
12,1.066650390625,1.875244140625
13,1.06005859375,1.880615234375
14,1.073486328125,1.881103515625
15,1.0716552734375,1.877685546875
16,1.05859375,1.8697509765625
17,1.0538330078125,1.87109375
18,1.0684814453125,1.8751220703125
19,1.052978515625,1.874267578125
20,1.064453125,1.8758544921875
21,1.0714111328125,1.8734130859375
22,1.0574951171875,1.8797607421875
23,1.059814453125,1.8795166015625
24,1.0595703125,1.8779296875
25,1.0445556640625,1.876220703125
26,1.0518798828125,1.8731689453125
27,1.0670166015625,1.8756103515625
28,1.067626953125,1.869384765625
29,1.0455322265625,1.863525390625
30,1.0633544921875,1.8743896484375
31,1.0638427734375,1.8779296875
32,1.056396484375,1.878662109375
33,1.0535888671875,1.87255859375
34,1.0618896484375,1.876220703125
35,1.0599365234375,1.876708984375
36,1.0533447265625,1.873291015625
37,1.046875,1.8841552734375
38,1.0540771484375,1.8836669921875
39,1.0614013671875,1.8758544921875
40,1.0601806640625,1.8740234375
41,1.0596923828125,1.879150390625
42,1.0440673828125,1.876708984375
43,1.0465087890625,1.8707275390625
44,1.04638671875,1.865478515625
45,1.064697265625,1.870849609375
46,1.06005859375,1.8712158203125
47,1.0557861328125,1.8707275390625
48,1.0501708984375,1.86767578125
49,1.0526123046875,1.8717041015625
50,1.0498046875,1.87548828125
51,1.044677734375,1.86962890625
52,1.0587158203125,1.876220703125
53,1.0582275390625,1.8739013671875
54,1.0421142578125,1.8760986328125
55,1.044189453125,1.8790283203125
56,1.0413818359375,1.8729248046875
57,1.049560546875,1.8702392578125
58,1.05029296875,1.875244140625
59,1.049560546875,1.869384765625
60,1.0439453125,1.8748779296875
61,1.03955078125,1.87548828125
62,1.0345458984375,1.875244140625
63,1.0333251953125,1.8753662109375
64,1.031494140625,1.876708984375
65,1.0489501953125,1.8714599609375
66,1.03662109375,1.87109375
67,1.047119140625,1.872314453125
68,1.0416259765625,1.8748779296875
69,1.0455322265625,1.8802490234375
70,1.0592041015625,1.8843994140625
71,1.0584716796875,1.8753662109375
72,1.053955078125,1.8831787109375
73,1.0418701171875,1.875244140625
74,1.054443359375,1.8841552734375
75,1.0484619140625,1.8748779296875
76,1.0552978515625,1.881591796875
77,1.0552978515625,1.8773193359375
78,1.0517578125,1.8785400390625
79,1.0595703125,1.874267578125
80,1.0465087890625,1.869140625
81,1.059326171875,1.8736572265625
82,1.0360107421875,1.869140625
83,1.03515625,1.8717041015625
84,1.05322265625,1.876708984375
85,1.04541015625,1.8719482421875
86,1.0516357421875,1.8739013671875
87,1.0379638671875,1.873046875
88,1.044677734375,1.8719482421875
89,1.0382080078125,1.8736572265625
90,1.048095703125,1.8726806640625
91,1.032958984375,1.87109375
92,1.0440673828125,1.8724365234375
93,1.0460205078125,1.8626708984375
94,1.0435791015625,1.8699951171875
95,1.053466796875,1.8717041015625
96,1.0701904296875,1.8751220703125
97,1.029541015625,1.865966796875
98,1.043701171875,1.8726806640625
99,1.0228271484375,1.871337890625
100,1.043212890625,1.879150390625
101,1.0374755859375,1.8773193359375
102,1.041015625,1.87353515625
103,1.0474853515625,1.8779296875
104,1.0574951171875,1.873291015625
105,1.054931640625,1.87451171875
106,1.0306396484375,1.8753662109375
107,1.032958984375,1.875
108,1.0433349609375,1.87451171875
109,1.0296630859375,1.873291015625
110,1.0499267578125,1.872314453125
111,1.03173828125,1.8740234375
112,1.0384521484375,1.87841796875
113,1.04052734375,1.8768310546875
114,1.0328369140625,1.8721923828125
115,1.0390625,1.8739013671875
116,1.052978515625,1.874267578125
117,1.04345703125,1.869873046875
118,1.0509033203125,1.8721923828125
119,1.04638671875,1.8768310546875
120,1.038330078125,1.8753662109375
121,1.044189453125,1.870849609375
122,1.0501708984375,1.8739013671875
123,1.0543212890625,1.8770751953125
124,1.0438232421875,1.873291015625
125,1.03369140625,1.875
126,1.0421142578125,1.882080078125
127,1.041259765625,1.8673095703125
128,1.055908203125,1.8797607421875
129,1.0428466796875,1.8699951171875
130,1.0440673828125,1.8729248046875
131,1.0322265625,1.87548828125
132,1.0499267578125,1.8701171875
133,1.0472412109375,1.8717041015625
134,1.0286865234375,1.87744140625
135,1.0577392578125,1.867431640625
136,1.0343017578125,1.8812255859375
137,1.0465087890625,1.86767578125
138,1.0283203125,1.8814697265625
139,1.044189453125,1.87646484375
140,1.031494140625,1.873779296875
141,1.0426025390625,1.874755859375
142,1.0531005859375,1.8765869140625
143,1.0380859375,1.8740234375
144,1.0562744140625,1.8717041015625
145,1.055419921875,1.87646484375
146,1.041748046875,1.8773193359375
147,1.0399169921875,1.8739013671875
148,1.0360107421875,1.879150390625
149,1.0460205078125,1.8748779296875
150,1.055419921875,1.87939453125
151,1.048583984375,1.8763427734375
152,1.05712890625,1.872314453125
153,1.0361328125,1.8739013671875
154,1.0604248046875,1.8775634765625
155,1.0396728515625,1.874755859375
156,1.050537109375,1.8763427734375
157,1.0361328125,1.87255859375
158,1.046630859375,1.875
159,1.0584716796875,1.8702392578125
160,1.047607421875,1.8729248046875
161,1.03271484375,1.8822021484375
162,1.0303955078125,1.872802734375
163,1.0487060546875,1.8756103515625
164,1.0341796875,1.87109375
165,1.0321044921875,1.873291015625
166,1.0418701171875,1.881103515625
167,1.04150390625,1.8782958984375
168,1.0625,1.875244140625
169,1.026123046875,1.8743896484375
170,1.0335693359375,1.87841796875
171,1.0308837890625,1.873291015625
172,1.0411376953125,1.8670654296875
173,1.0675048828125,1.8739013671875
174,1.0452880859375,1.880615234375
175,1.0281982421875,1.8739013671875
176,1.0347900390625,1.8765869140625
177,1.0445556640625,1.8778076171875
178,1.0428466796875,1.8729248046875
179,1.0438232421875,1.8671875
180,1.05029296875,1.878173828125
181,1.0408935546875,1.8719482421875
182,1.06005859375,1.8763427734375
183,1.0552978515625,1.8701171875
184,1.018310546875,1.8731689453125
185,1.042724609375,1.876708984375
186,1.0391845703125,1.8739013671875
187,1.042724609375,1.8741455078125
188,1.05224609375,1.8692626953125
189,1.0458984375,1.87744140625
190,1.0540771484375,1.872802734375
191,1.0357666015625,1.8758544921875
192,1.03759765625,1.8739013671875
193,1.0516357421875,1.8753662109375
194,1.0316162109375,1.871826171875
195,1.0543212890625,1.8763427734375
196,1.0548095703125,1.8646240234375
197,1.0460205078125,1.869140625
198,1.0343017578125,1.877685546875
199,1.033935546875,1.874267578125
200,1.040771484375,1.8736572265625
201,1.037353515625,1.8751220703125
202,1.0189208984375,1.8790283203125
203,1.0155029296875,1.87646484375
204,1.046630859375,1.8780517578125
205,1.0274658203125,1.87451171875
206,1.056640625,1.8746337890625
207,1.04150390625,1.87353515625
208,1.0479736328125,1.87060546875
209,1.0362548828125,1.88037109375
210,1.0400390625,1.868408203125
211,1.0384521484375,1.876708984375
212,1.04931640625,1.879638671875
213,1.0396728515625,1.87451171875
214,1.055908203125,1.879150390625
215,1.0538330078125,1.8756103515625
216,1.046142578125,1.8770751953125
217,1.04345703125,1.8779296875
218,1.038330078125,1.8779296875
219,1.0343017578125,1.86962890625
220,1.045166015625,1.8740234375
221,1.0372314453125,1.877685546875
222,1.0389404296875,1.8775634765625
223,1.0548095703125,1.8720703125
224,1.034912109375,1.8770751953125
225,1.0458984375,1.8685302734375
226,1.0511474609375,1.877685546875
227,1.053955078125,1.8739013671875
228,1.0531005859375,1.87939453125
229,1.0343017578125,1.876708984375
230,1.0582275390625,1.8731689453125
231,1.033203125,1.873046875
232,1.047607421875,1.8739013671875
233,1.0445556640625,1.8798828125
234,1.043212890625,1.877685546875
235,1.03662109375,1.872802734375
236,1.039306640625,1.87646484375
237,1.0494384765625,1.8724365234375
238,1.0406494140625,1.8758544921875
239,1.0380859375,1.878662109375
240,1.0501708984375,1.87744140625
241,1.0328369140625,1.8779296875
242,1.0411376953125,1.8763427734375
243,1.0487060546875,1.87451171875
244,1.043212890625,1.876953125
245,1.0341796875,1.87744140625
246,1.0384521484375,1.87060546875
247,1.0335693359375,1.874755859375
248,1.0272216796875,1.87744140625
249,1.035888671875,1.8677978515625
250,1.0233154296875,1.8753662109375
251,1.0496826171875,1.8775634765625
252,1.0391845703125,1.8753662109375
253,1.0458984375,1.87939453125
254,1.060546875,1.8739013671875
255,1.046875,1.87548828125
256,1.0509033203125,1.876953125
257,1.0469970703125,1.873046875
258,1.0267333984375,1.8778076171875
259,1.039306640625,1.875244140625
260,1.043701171875,1.8780517578125
261,1.048095703125,1.8671875
262,1.041259765625,1.876953125
263,1.040771484375,1.8765869140625
264,1.02978515625,1.8763427734375
265,1.0445556640625,1.8758544921875
266,1.0484619140625,1.8758544921875
267,1.0430908203125,1.8775634765625
268,1.04345703125,1.8837890625
269,1.0360107421875,1.8714599609375
270,1.0594482421875,1.8709716796875
271,1.0615234375,1.8751220703125
272,1.0421142578125,1.8770751953125
273,1.0433349609375,1.8763427734375
274,1.0404052734375,1.877685546875
275,1.0386962890625,1.8753662109375
276,1.02734375,1.8760986328125
277,1.0264892578125,1.8792724609375
278,1.0455322265625,1.8759765625
279,1.06884765625,1.8709716796875
280,1.0482177734375,1.8699951171875
281,1.03515625,1.8746337890625
282,1.018798828125,1.879150390625
283,1.048828125,1.8809814453125
284,1.045166015625,1.8692626953125
285,1.03466796875,1.8682861328125
286,1.0535888671875,1.87744140625
287,1.0550537109375,1.8753662109375
288,1.0577392578125,1.8724365234375
289,1.0455322265625,1.874267578125
290,1.0455322265625,1.8780517578125
291,1.0496826171875,1.8800048828125
292,1.0491943359375,1.868408203125
293,1.0477294921875,1.872802734375
294,1.0421142578125,1.88330078125
295,1.0462646484375,1.87841796875
296,1.04638671875,1.8760986328125
297,1.028564453125,1.869140625
298,1.039306640625,1.8736572265625
299,1.065673828125,1.876220703125
300,1.045166015625,1.86865234375
301,1.0394287109375,1.87841796875
302,1.057373046875,1.8778076171875
303,1.0264892578125,1.874755859375
304,1.0347900390625,1.879638671875
305,1.036376953125,1.877685546875
306,1.033447265625,1.8800048828125
307,1.0411376953125,1.874267578125
308,1.04833984375,1.8739013671875
309,1.04345703125,1.87744140625
310,1.0494384765625,1.8797607421875
311,1.0560302734375,1.876708984375
312,1.0413818359375,1.876953125
313,1.037353515625,1.8800048828125
314,1.0526123046875,1.8685302734375
315,1.044921875,1.879150390625
316,1.0537109375,1.872802734375
317,1.0367431640625,1.87451171875
318,1.0413818359375,1.87646484375
319,1.0435791015625,1.86669921875
320,1.0423583984375,1.8785400390625
321,1.038818359375,1.8756103515625
322,1.0364990234375,1.8707275390625
323,1.0582275390625,1.8759765625
324,1.0391845703125,1.8719482421875
325,1.0355224609375,1.881103515625
326,1.036376953125,1.875244140625
327,1.0469970703125,1.873779296875
328,1.0469970703125,1.874267578125
329,1.0367431640625,1.8736572265625
330,1.052978515625,1.8690185546875
331,1.04931640625,1.873291015625
332,1.034912109375,1.8709716796875
333,1.03369140625,1.8798828125
334,1.041015625,1.8795166015625
335,1.0562744140625,1.8753662109375
336,1.0450439453125,1.88134765625
337,1.0316162109375,1.87890625
338,1.0235595703125,1.882080078125
339,1.0333251953125,1.8707275390625
340,1.0289306640625,1.8756103515625
341,1.034423828125,1.8692626953125
342,1.0540771484375,1.87060546875
343,1.04296875,1.871337890625
344,1.0311279296875,1.8780517578125
345,1.0430908203125,1.8768310546875
346,1.030517578125,1.8741455078125
347,1.0455322265625,1.87158203125
348,1.0513916015625,1.875244140625
349,1.0433349609375,1.8719482421875
350,1.0452880859375,1.875244140625
351,1.0341796875,1.87255859375
352,1.0311279296875,1.8802490234375
353,1.0467529296875,1.8748779296875
354,1.0350341796875,1.875732421875
355,1.0421142578125,1.8753662109375
356,1.0400390625,1.8770751953125
357,1.0374755859375,1.873046875
358,1.0394287109375,1.8721923828125
359,1.0382080078125,1.8702392578125
360,1.0389404296875,1.87939453125
361,1.03515625,1.8773193359375
362,1.0516357421875,1.878662109375
363,1.047119140625,1.8720703125
364,1.0506591796875,1.87353515625
365,1.039306640625,1.87890625
366,1.055419921875,1.8768310546875
367,1.0335693359375,1.878662109375
368,1.02978515625,1.8704833984375
369,1.0347900390625,1.877197265625
370,1.052734375,1.8741455078125
371,1.0369873046875,1.8773193359375
372,1.037841796875,1.8726806640625
373,1.0416259765625,1.8759765625
374,1.03515625,1.87939453125
375,1.037353515625,1.8812255859375
376,1.066650390625,1.875
377,1.0462646484375,1.8699951171875
378,1.027099609375,1.8653564453125
379,1.029052734375,1.8724365234375
380,1.057373046875,1.872802734375
381,1.0369873046875,1.8775634765625
382,1.0443115234375,1.87548828125
383,1.039794921875,1.87451171875
384,1.02587890625,1.870849609375
385,1.04443359375,1.87060546875
386,1.027099609375,1.874267578125
387,1.04833984375,1.86767578125
388,1.0377197265625,1.8765869140625
389,1.0552978515625,1.8748779296875
390,1.049072265625,1.866455078125
391,1.0374755859375,1.870849609375
392,1.0382080078125,1.874755859375
393,1.0357666015625,1.8704833984375
394,1.036865234375,1.8829345703125
395,1.040771484375,1.87451171875
396,1.032958984375,1.876708984375
397,1.0303955078125,1.8790283203125
398,1.0423583984375,1.86328125
399,1.040283203125,1.87451171875
